Issue Type,Issue key,Issue id,Summary,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Resolution,Created,Updated,Status,Custom field (Required Access Level),Custom field (Required Access Level)
Bug,AO3-6223,66283,"Removing a recipient, previewing, and canceling still deletes the recipient",joooood (brooke x),712020:93ced140-c7db-49dc-9398-bf727b61a42c,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,,09/Aug/21 8:46 PM,23/Sep/25 5:31 AM,To Do,,
Task,AO3-6222,66282,Text changes to the Support reporting form,Gareth Bedford,5ac457171f897058033a7c04,Nary,557058:045245cb-4c5b-4691-b41f-82c2b91416c7,Medium,DeployedToBeta,09/Aug/21 12:02 PM,01/Nov/21 3:34 PM,Deployed,,
Task,AO3-6221,66281,Text changes to the PAC reporting form,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Ranowa,5d77bf913362320d26a141a2,Medium,DeployedToBeta,09/Aug/21 11:42 AM,01/Nov/21 3:34 PM,Deployed,,
Improvement,AO3-6220,66278,"Outdated FAQ link in Anonymous/Unrevealed Notification email, Terms of Service, and Terms of Service FAQ",,,Former user,557058:af62b934-559d-4152-8515-bba6c2026f00,Medium,DeployedToBeta,08/Aug/21 2:10 PM,15/Feb/23 7:12 PM,Deployed,,
Bug,AO3-6219,66275,Gift Exchanges: Matching process hangs if tags aren't allowed in offer and request settings but are required for matching,,,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Medium,,05/Aug/21 7:55 PM,10/Jan/23 8:34 PM,To Do,,
Improvement,AO3-6218,66274,Allow certain admins to access all collection and challenge pages usually reserved for owners,Cesium-Ice,5c4fbe624c070827c2a1e3f1,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,05/Aug/21 7:20 PM,15/Jun/23 8:29 PM,To Do,Admin,
Bug,AO3-6217,66272,"Admin: Pressing ""Cancel"" when editing work tags gives 500 error",weeklies,61cc2a19326554006caa335c,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,03/Aug/21 1:58 PM,01/Oct/25 12:52 PM,In Review,Admin,
Bug,AO3-6216,66271,Downloads: links to inspiring related works are broken if they are external works,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Former user,608083b073e7a90070b8279f,Medium,DeployedToBeta,03/Aug/21 7:59 AM,09/Jul/22 1:04 AM,Deployed,,
Bug,AO3-6215,66269,Edit External Work page causes 500 error on invalid data,,,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Lowest,,30/Jul/21 8:49 PM,30/Jul/21 8:49 PM,To Do,Admin,
Improvement,AO3-6214,66267,Stop collapsing list of skins in Customize section of footer,weeklies,61cc2a19326554006caa335c,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,27/Jul/21 6:02 PM,28/May/22 1:41 AM,Deployed,,
Improvement,AO3-6213,66266,Uncategorized Fandoms should list only fandoms with posted works ,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,26/Jul/21 7:00 PM,27/Nov/21 3:20 PM,To Do,,
Improvement,AO3-6212,66265,Add an index to the tag_set_associations table,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,26/Jul/21 5:28 PM,22/Aug/23 4:58 PM,Deployed,,
Improvement,AO3-6211,66264,"Draft tags, i.e., tags that are not used on posted works, should not be included in bins",Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,26/Jul/21 4:23 PM,23/Dec/24 3:52 PM,Deployed,,
Improvement,AO3-6210,66263,"Load the tags in the mass wrangling bins from Elasticsearch, not from SQL",Ceithir,63039b5aed0c9b03372bf3c4,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,High,DeployedToBeta,26/Jul/21 4:05 PM,10/Feb/24 1:28 PM,Deployed,Tag Wrangler,
Improvement,AO3-6209,66262,"Index tag_set_nominations on owned_tag_set_id, and index tag_nominations on tag_set_nomination_id",ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,26/Jul/21 3:46 PM,30/Sep/21 12:00 AM,Deployed,Admin,
Task,AO3-6208,66261,"Remove the TagWrangling#discuss action, and all related code/tests",warlockmel,62bbc454228c59d8da199f48,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,26/Jul/21 2:18 PM,31/Aug/22 11:05 AM,Deployed,Tag Wrangler,
Improvement,AO3-6207,66259,Potential match autocomplete can't find names with capital letters,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,25/Jul/21 10:40 PM,28/Jul/21 4:56 PM,To Do,,
Improvement,AO3-6206,66249,Update text of email that is sent when an admin hides a work,cosette,557058:dc27adcc-12e8-41ee-aef8-0e63f2a87cb3,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,18/Jul/21 1:05 AM,19/Apr/24 9:28 AM,Deployed,,
Improvement,AO3-6205,66239,Add user ID to admin user page,NightGlyde,557058:2c478299-9cfe-4123-b102-6a2dc1c3c96a,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,13/Jul/21 5:17 PM,26/Aug/21 5:53 PM,Deployed,Admin,
New Feature,AO3-6204,66238,Allow certain admins to remove non-default orphan pseuds from orphaned works,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,12/Jul/21 10:46 PM,17/Mar/25 5:27 AM,Deployed,Admin,
Improvement,AO3-6203,66237,Find tag children using Elasticsearch instead of SQL on the Tag#show page,,,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,,12/Jul/21 7:46 PM,28/Mar/24 11:45 AM,To Do,Tag Wrangler,
Improvement,AO3-6202,66236,Update addressable gem from 2.7.0 to 2.8.0,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,12/Jul/21 7:40 PM,27/Jul/21 5:30 PM,Deployed,,
Task,AO3-6201,66235,Remove unused actions from the AutocompleteController,warlockmel,62bbc454228c59d8da199f48,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Low,DeployedToBeta,12/Jul/21 5:00 PM,24/Sep/22 1:06 PM,Deployed,,
Bug,AO3-6200,66233,Orphan account can't access work pages due to 504 gateway timeout,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,Done,11/Jul/21 10:38 PM,31/Jul/22 8:07 PM,Deployed,,
Task,AO3-6199,66226,Rename BLACKLISTED_MULTIMEDIA_SRCS config variable and blacklisted_source? method,warlockmel,62bbc454228c59d8da199f48,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,05/Jul/21 8:10 PM,25/Jul/23 11:07 AM,Deployed,,
Task,AO3-6198,66225,Use empty strings for Akismet info in config,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,,05/Jul/21 7:45 PM,09/Jul/21 10:07 PM,To Do,,
Task,AO3-6197,66224,Remove unused Defensio config variables,warlockmel,62bbc454228c59d8da199f48,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,DeployedToBeta,05/Jul/21 7:41 PM,27/Dec/22 1:43 AM,Deployed,,
Task,AO3-6196,66223,Remove actual chapter content from fixtures,NightGlyde,557058:2c478299-9cfe-4123-b102-6a2dc1c3c96a,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,05/Jul/21 7:35 PM,26/Aug/21 5:53 PM,Deployed,,
Task,AO3-6195,66211,Remove unused database dump and restore scripts,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,01/Jul/21 7:51 PM,27/Jul/21 6:55 PM,Deployed,,
Bug,AO3-6194,66208,Users can't access more than the first 20 items on their collection items page,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,29/Jun/21 8:05 PM,21/May/23 11:09 AM,Deployed,,
Improvement,AO3-6193,66207,Intermittent test failure in admin_works.feature and work_edit_multiple.feature,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,29/Jun/21 6:35 PM,27/Jul/21 5:30 PM,Deployed,,
Improvement,AO3-6192,66206,Turn off comments on news posts after 2 weeks,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,29/Jun/21 6:07 PM,09/Aug/23 7:15 AM,Deployed,Admin,
Bug,AO3-6191,66202,Story Parser copies story meta to imported chapter 2+,,,Ariana,557058:85e7b59e-f3ad-4868-81c9-145d4251c741,Low,,27/Jun/21 9:14 AM,27/Jun/21 9:14 AM,To Do,,
Bug,AO3-6190,66189,Use Rails timezone for work/chapter date calculations,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,24/Jun/21 3:18 PM,18/Feb/22 12:48 AM,Deployed,,
Bug,AO3-6189,66188,Stop setting Time.zone in the GiftExchangeController and PromptMemeController,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,24/Jun/21 10:08 AM,06/Jan/22 12:57 PM,Deployed,,
Bug,AO3-6188,66184,Non-admins can rename tags with Asian characters,Daroc Alden,611670bb30fe45007033887d,tlee911,557058:bb48f715-7c87-43a5-81b8-a60c77a4c45b,Low,DeployedToBeta,23/Jun/21 6:57 AM,01/Oct/25 10:51 AM,Deployed,Admin,Tag Wrangler
Bug,AO3-6187,66182,Possible to set work.revised_at to an arbitrary future date,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,High,DeployedToBeta,22/Jun/21 3:31 PM,12/Nov/21 6:38 PM,Deployed,,
Task,AO3-6186,66173,Remove unused Prompt methods,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Low,DeployedToBeta,18/Jun/21 11:36 AM,27/Jul/21 5:30 PM,Deployed,,
Task,AO3-6185,66172,Remove unused actions in CommentsController,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Medium,DeployedToBeta,18/Jun/21 10:42 AM,22/Apr/22 11:10 PM,Deployed,,
Bug,AO3-6184,66169,Deleting an admin post tag does not delete the admin post taggings,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,,17/Jun/21 8:47 PM,17/Jun/21 8:47 PM,To Do,Admin,
Bug,AO3-6183,66162,Live validation errors not read by screen readers,weeklies,61cc2a19326554006caa335c,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,13/Jun/21 2:23 AM,03/Apr/23 9:50 PM,Deployed,,
Task,AO3-6182,66161,Make CollectionItem's user_approval_status and collection_approval_status into enums,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Low,DeployedToBeta,12/Jun/21 3:13 PM,06/Feb/22 2:16 AM,Deployed,,
Task,AO3-6181,66155,Refactor the ChallengeSignup#unique_tags method,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Low,DeployedToBeta,07/Jun/21 8:53 PM,26/Aug/21 5:53 PM,Deployed,,
Task,AO3-6180,66154,Remove the unused TranslationGenerator class,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Low,DeployedToBeta,07/Jun/21 7:23 PM,19/Apr/24 9:28 AM,Deployed,,
Task,AO3-6179,66152,Remove unused TagSet methods,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Low,DeployedToBeta,06/Jun/21 11:48 AM,18/Jun/21 4:11 PM,Deployed,,
Improvement,AO3-6178,66149,Let CI builds pass when Codecov uploads fail,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,05/Jun/21 6:08 PM,18/Jun/21 4:11 PM,Deployed,,
Bug,AO3-6177,66148,Fix flaky rate limiting specs,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,05/Jun/21 6:01 PM,18/Jun/21 4:11 PM,Deployed,,
Bug,AO3-6176,66130,Docker image is using bundler 2.1.4 instead of 1.17.3,tlee911,557058:bb48f715-7c87-43a5-81b8-a60c77a4c45b,tlee911,557058:bb48f715-7c87-43a5-81b8-a60c77a4c45b,Medium,Invalid,28/May/21 2:25 PM,02/Jun/21 6:51 AM,Closed,,
Bug,AO3-6175,66122,Escaped HTML in skin title,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,18/May/21 4:44 PM,07/Jul/25 7:45 AM,To Do,,
Bug,AO3-6174,66119,Long collection and work titles cause horizontal scrolling,cosette,557058:dc27adcc-12e8-41ee-aef8-0e63f2a87cb3,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,18/May/21 12:37 AM,18/Jun/21 4:11 PM,Deployed,,
Bug,AO3-6173,66118,Update nokogiri to 1.11.4,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,17/May/21 4:42 PM,02/Jun/21 4:00 PM,Deployed,,
Bug,AO3-6172,66114,User can't delete account if they have chapters that don't have works,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,15/May/21 8:05 PM,15/May/21 8:08 PM,To Do,,
Improvement,AO3-6171,66107,Create default tags in initializer,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,10/May/21 3:05 PM,03/Apr/23 8:41 AM,To Do,,
Bug,AO3-6170,66106,Update actionpack gem to 5.2.6,tlee911,557058:bb48f715-7c87-43a5-81b8-a60c77a4c45b,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,10/May/21 1:30 PM,02/Jun/21 4:00 PM,Deployed,,
Bug,AO3-6169,66105,"Poltergeist fails to reach server, causing frequent test failures",ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,10/May/21 12:30 AM,02/Jun/21 4:00 PM,Deployed,,
Bug,AO3-6168,66102,Kudos list doesn't clear buttons,korrien,5fb6a815f2df6c0076551698,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Medium,DeployedToBeta,09/May/21 8:34 PM,01/Nov/21 3:34 PM,Deployed,,
Improvement,AO3-6167,66090,"When logged in as admin, restricted series are not included on series page or counted in dashboard sidebar",Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,03/May/21 5:13 PM,31/Aug/25 4:04 PM,In Review,Admin,
Bug,AO3-6166,66080,"Possible to access bookmarks, kudos, new bookmark, and collection pages for unrevealed works, exposing the title",Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Medium,DeployedToBeta,28/Apr/21 8:35 PM,06/Jul/25 10:52 AM,Deployed,,
Improvement,AO3-6165,66072,"If a guest comment's email is on the banned list, do not send comment reply notifications",redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,26/Apr/21 8:15 PM,27/Jul/21 5:30 PM,Deployed,Admin,
Bug,AO3-6164,66063,Adding invalid language parameters to the URL for creating or editing FAQ categories creates invalid category and causes FAQ page to 500,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,21/Apr/21 7:04 PM,22/Aug/22 9:00 PM,Deployed,Admin,
Bug,AO3-6163,66061,"Series blurbs display wrong rating icon when a work in the series is not rated, and a bookmarked series appears in search results and filters for all ratings used on its works ",,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,20/Apr/21 9:04 PM,20/Feb/22 9:46 AM,To Do,,
Bug,AO3-6162,66060,FAQ links in help pop ups sometimes redirect to archiveofourown.org:84/faqs,Former user,557058:d7ff19e0-3341-43b9-ab5c-baacddb17422,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,20/Apr/21 6:14 PM,09/May/21 6:19 PM,Deployed,,
Bug,AO3-6161,66057,User Icons should not allow .bmp files,Ruby,557058:0ed2d036-cfdd-4793-9df9-3ec3e141a3cf,Former user,557058:d7ff19e0-3341-43b9-ab5c-baacddb17422,Medium,DeployedToBeta,17/Apr/21 10:42 PM,20/Mar/22 8:55 PM,Deployed,,
Bug,AO3-6160,66056,Lazy pluralization of bookmark count on delete pseud page,salt,62b54d15b8e499e567eabc0e,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,17/Apr/21 8:31 PM,19/Apr/24 9:28 AM,Deployed,,
Bug,AO3-6159,66043,Incorrect information on delete pseud page,C.M. Carreiro,6225fb159c3cce00694da3cb,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,16/Apr/21 2:49 AM,09/Jul/22 1:05 AM,Deployed,,
Improvement,AO3-6158,66034,Allow the fundraising thermometer to be used for things other than currency,salt,62b54d15b8e499e567eabc0e,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,13/Apr/21 6:39 PM,25/Jul/23 11:07 AM,Deployed,Admin,
Improvement,AO3-6157,66031,Upgrade to Ruby 2.7.3,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,james_,557058:e4a3ada3-097a-4936-af08-46ecac880066,Medium,DeployedToBeta,11/Apr/21 11:41 PM,29/May/21 9:12 PM,Deployed,,
Improvement,AO3-6156,66029,Allow admins to edit user profiles,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,10/Apr/21 7:45 PM,17/May/22 8:50 PM,Deployed,Admin,Policy & Abuse
Bug,AO3-6155,66020,Preferences refer to your History as Viewing History,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,02/Apr/21 10:32 PM,09/May/21 6:19 PM,Deployed,,
Bug,AO3-6154,66019,Escaped HTML in link to original admin news post that appears on translations,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,02/Apr/21 10:27 PM,30/Mar/23 3:45 PM,To Do,Admin,
Improvement,AO3-6153,66017,Limit the number of tags that can be used on works,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,31/Mar/21 3:55 PM,26/Aug/21 5:53 PM,Deployed,Admin,
Task,AO3-6152,66014,Update Rails to 5.2.5 and mimemagic to 0.3.6 in wake of mimemagic licensing incident,alien,557058:8eb04462-c6aa-4b1b-b7b4-259ed44d3c0b,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,24/Mar/21 1:09 PM,11/Feb/22 10:50 PM,Deployed,,
Improvement,AO3-6151,66011,Use aws-sdk-s3 instead of aws-sdk,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Low,DeployedToBeta,21/Mar/21 10:33 PM,09/May/21 6:19 PM,Deployed,,
Bug,AO3-6150,66005,Move user and pseud ids to child documents,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,21/Mar/21 3:52 AM,14/Mar/22 10:20 PM,Deployed,,
Improvement,AO3-6149,66001,Kill the comments index: Volume 2,garden_gal (Chantal),60ecf0e0a2243e007021a377,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,18/Mar/21 8:36 PM,26/Aug/21 5:53 PM,Deployed,,
Improvement,AO3-6148,66000,Allow admins with specific roles to view IP address and guest email on comments,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,18/Mar/21 8:21 PM,17/May/22 8:50 PM,Deployed,Policy & Abuse,
Task,AO3-6147,65995,Add task to update mapping for new creator join,ticking instant,557058:fa089759-8cd1-4db3-b506-5731a37fd5a6,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,Done,17/Mar/21 2:12 PM,22/Mar/21 1:41 PM,Deployed,,
Improvement,AO3-6146,65986,Limit how often a person can change their username,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,10/Mar/21 1:22 PM,20/Jul/25 11:02 AM,Deployed,,
Bug,AO3-6145,65985,Error 500 when saving bookmarks with duplicate tags,agenderdanvers,6033c3e325b84e0069296bc6,Veronica M,557058:ed28a8f0-9a05-4045-ab76-e1fef212eba4,Medium,DeployedToBeta,09/Mar/21 8:27 PM,09/May/21 6:19 PM,Deployed,,
Improvement,AO3-6144,65980,Protected users should not be able to have their works cited as related works,weeklies,61cc2a19326554006caa335c,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,06/Mar/21 1:54 PM,17/May/23 8:48 PM,Deployed,,
Improvement,AO3-6143,65979,Protected users should not be able to receive gifts,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,Won't Do,02/Mar/21 7:56 PM,10/Nov/21 11:20 PM,Closed,Admin,
Bug,AO3-6142,65977,Prompt meme claims disappear from user's Claims page and post new work form if the fill is deleted,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,02/Mar/21 1:41 AM,02/Mar/21 10:41 PM,To Do,,
Improvement,AO3-6141,65976,Admin: User role checkboxes should be disabled if they're not in an admin's purview,Cesium-Ice,5c4fbe624c070827c2a1e3f1,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,01/Mar/21 7:44 PM,25/Jul/23 11:07 AM,Deployed,Admin,
Improvement,AO3-6140,65973,"Remove user role ""translation_admin"", restrict ability to add or modify locales and languages",Cesium-Ice,5c4fbe624c070827c2a1e3f1,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,Done,26/Feb/21 5:59 PM,16/Jun/23 4:57 PM,Deployed,Admin,
Improvement,AO3-6139,65972,Series factories should create series with one work by default,Samridhi,712020:018354ff-23d8-4dc2-bb61-619c51c00e35,redsummernight,557058:f99670ac-6f0b-469b-bdfb-a9817a67932f,Medium,DeployedToBeta,26/Feb/21 5:26 PM,01/Oct/25 9:49 AM,Deployed,,
Improvement,AO3-6138,65971,"Leaving kudos with JavaScript disabled should redirect to the success or error message, not the top of the work",,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,25/Feb/21 7:26 PM,25/Feb/21 7:26 PM,To Do,,
Bug,AO3-6137,65965,Adding or removing a user role is not logged in user history,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,23/Feb/21 6:29 PM,09/Jun/22 10:52 PM,Deployed,Admin,
